original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,z_moment_1,z_moment_2,z_moment_3,z_moment_4,z_moment_5,z_moment_6,z_moment_7,z_moment_8,z_moment_9,z_moment_10,z_moment_11,z_moment_12,z_moment_13,z_moment_14,z_moment_15,z_moment_16,z_moment_17,z_moment_18,z_moment_19,z_moment_20,z_moment_21,z_moment_22,z_moment_23,z_moment_24,z_moment_25,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,Image_Name,year,genus,length,family,order,quality,method
0.1085430328291553,10238.577857533352,8503.03457596169,7664211.0,1111.3262925141055,98518.96797373178,0.0128544174962995,7663955.0,0.0996136387412398,0.3183098862297999,0.0011262435696583,0.2559313597416757,0.341831627191482,0.0477241476131704,0.0145009679199901,0.2181036634152239,0.3182477134699008,0.3305757013925149,0.0015435708252243,0.0442197221979875,0.0245650044051154,0.3391338814412538,0.1847347448274563,0.3537360154848543,0.301738197230346,0.0133955874263452,0.010483483625581,0.0338533157878368,0.0289735780121067,0.2087798070056335,0.2999793777865837,0.1899072796392316,0.3547773018501121,0.2648769977258915,0.8958221994635206,0.7679140874633005,0.002526507437687,0.0024986120211658,6.277815210723778e-06,0.0021894829105019,-1.9572262786541675e-10,Austrocidaris canaliculata Flores_et_al_2019 5 µm B.jpg,2019.0,Austrocidaris,8.5,Cidaridae,Cidaroida,M,SEM
0.3170122999084412,5325.181256907248,5400.800773959358,6771694.5,1688.1479576814909,66818.43941565239,0.0098673145127342,6771966.0,0.1380566345658495,0.3183098862315472,0.011463273315953,0.4739174872016744,0.1938585574097826,0.0667462935341142,0.0228839009744265,0.2623709946789546,0.3215698447175851,0.1251214946067044,0.0271307790552327,0.0409283168152408,0.0491609530124448,0.1698193784720588,0.1875643292163457,0.2051693173866796,0.0854584777768166,0.0584278968255565,0.011584778715905,0.0174335251130874,0.0589849938804915,0.1246216250550143,0.0244951222678608,0.1363282169611751,0.1127820771418212,0.0654427416370877,0.289791877976691,0.0564245974838787,0.0018139989739373,0.0008264685594914,1.011947078385637e-06,0.0001963163499641,1.0251532308602135e-09,Strongylocentrotus droebachiensis Retzius_1910.jpg,1910.0,Strongylocentrotus,5.4,Strongylocentrotidae,Camarodonta,M,LM
0.4527764637332415,2725.412651358272,2802.401827004828,2514371.0,1234.002702495836,35023.02803754987,0.0139291409412333,2514884.0,0.1604966307008432,0.3183098861979873,0.0161079490491787,0.451063223159661,0.1582342607674346,0.0786258187637697,0.03926601690184,0.1677336132032137,0.2152347521760825,0.0925426808502091,0.0232132180069921,0.00885775534876,0.0572450173689007,0.0102102412872117,0.0467617484572336,0.1004593360276163,0.0635134902185886,0.0675743601199715,0.0506993427881776,0.0450355215801279,0.0565292101148077,0.049638724472345,0.1050307443307777,0.0056446616206834,0.0437675456184254,0.0506112480220437,0.2232346609353331,0.0218559696053469,0.001631434914536,0.0004924768778668,4.414318281972463e-07,7.280661571889473e-05,4.33466737855498e-12,Echinometra mathaei Fuller_2014C.jpg,2014.0,Echinometra,2.8,Echinometridae,Camarodonta,H,SEM
0.3201767640243985,8125.894311292217,8001.722064655833,13518907.0,2601.7225453938104,102185.95353971972,0.0075587437312587,13518643.0,0.1275511916457711,0.3183098861352118,0.0322703247460513,0.4970878101036601,0.1770020594338442,0.1676858543294112,0.0528347349834848,0.2698812864680229,0.3263633436027615,0.0985412683468618,0.077772542427962,0.0003127997376034,0.0794281670916732,0.0976999413255892,0.2829890517233506,0.1327330535436858,0.0758837077162806,0.098677983524282,0.0004104770052915,0.0915516842907353,0.0761402449336997,0.1445048762607571,0.0974429964764348,0.1002315204926402,0.0693728178578453,0.0696474290060415,0.3392350527340739,0.0765985762100315,0.0170342104913333,0.00840948979543,0.0001006503925364,0.0023274449881994,-1.3033439386167864e-08,Echinarachnius parma Drozdov_et_al_2012B.jpg,2012.0,Echinarachnius,8.0,Echinarachniidae,Echinolampadacea,H,TEM
0.3380547119846332,5168.99362953962,5202.279884819732,6727847.5,1747.4026526844202,67214.47808762144,0.0099904877581754,6728186.0,0.136798133129805,0.3183098861679655,0.0173079573099637,0.4745341454532948,0.1859606074444712,0.0958736839074798,0.0300535092839121,0.268023126727415,0.2869017517591406,0.12557546545518,0.0027381164536271,0.0270870424689957,0.0515891635480563,0.1323229519782729,0.1588389391879189,0.1811930819770515,0.0922632527612776,0.0467472591975998,0.0299449679176453,0.0129340270212002,0.0591860558552195,0.0533390464778004,0.0048931718703302,0.0969955156280994,0.1136120289356301,0.0723687521920738,0.2779847000358976,0.049083338663997,0.0029003880481931,0.0014123465615178,2.8585112409019935e-06,0.0003129014371831,1.5573263701772787e-09,Echinometra vanbrunti Villalba_et_al_2022B.JPG,2022.0,Echinometra,5.2,Echinometridae,Camarodonta,H,TEM
0.2619439106667511,5076.248464656303,5111.0633922893185,4411267.5,1329.6923743481636,62745.35110389236,0.0142238826151196,4411985.0,0.1186601998149612,0.3183098862120776,0.0365681967402614,0.5578137942213524,0.1653791393709074,0.1651044965326655,0.0285039522927344,0.3960429684168075,0.3428584132906394,0.0976396473674181,0.0988975699920095,0.0494684695764696,0.0569757337429256,0.2156257018778054,0.3462686786876102,0.1825082922205748,0.0710329339641278,0.0591411917558535,0.068212835934607,0.038696290420994,0.0639081851720872,0.210266846548743,0.1667529772594893,0.2191480032239032,0.096018331786722,0.0620630120976336,0.3920220478577669,0.1169821576335381,0.0290917923402676,0.0196892383656514,0.0004712253151847,0.0067342421678648,-3.1502674094578074e-08,Arbacia punctulata Alvarez_2017.JPG,2017.0,Arbacia,5.1,Arbaciidae,Arbacioida,L,LM
0.1539334143882742,11292.671691383704,10506.481856454138,13864994.5,1738.3195110205015,129705.74326949408,0.0093549076611241,13865143.0,0.1017666728806691,0.3183098862552088,0.0229876217552454,0.4479577767223564,0.2403674958444492,0.096474874304417,0.0097583357524172,0.257709995889607,0.4250290476845768,0.1776334973609141,0.0328100632033593,0.1007260406819112,0.0409445382239072,0.2674916727713847,0.3270717319691968,0.3437526912914667,0.1350419152446323,0.076814102662236,0.0559610524092874,0.0506362496332005,0.060377949960057,0.355378872299271,0.1956553936268634,0.3386641841244437,0.2528248193729477,0.1086389608264158,0.5955730025632692,0.3232932389800474,0.0188719569428882,0.0143303680218073,0.0002356646699766,0.0081480856637117,-3.454540106189436e-08,Araeosoma owstoni Amemiya_et_al_1980B.jpg,1980.0,Araeosoma,10.5,Echinothuriidae,Echinothurioida,H,TEM
0.7771659609145313,4981.46051020696,5104.73995419943,14860255.5,3871.4215441727833,17031.824094366166,0.0011461326552808,14860256.0,0.8023371606639766,0.3183098862595125,0.0076585160443768,0.2581477385540013,0.0772245894118371,0.0195614863167458,0.0614833586491274,0.132421314319326,0.0065846787560885,0.0232571453613423,0.0456734362346599,0.0238823630888682,0.0395843404006405,0.0391921189801299,0.0698832019654915,0.0172479889768869,0.0181703526635725,0.0199676563742417,0.0365883869161161,0.00974719210105,0.0195429109016694,0.0686278612973485,0.0257921851001837,6.923131723407655e-05,0.0151554647631623,0.0116079193816896,0.1674488367540958,0.0017136671629847,0.0003292095180675,9.14141694302649e-06,5.014804140793696e-10,3.784199293025914e-07,1.698928525249658e-12,Tripneustes ventricosus Goldstein_1977.png,1977.0,Tripneustes,5.1,Toxopneustidae,Camarodonta,L,LM
0.3654103947900537,3419.4473952885005,3405.954785372231,3229973.0,1249.5016226761918,42540.32644546075,0.0131704897983545,3230459.0,0.1497626650300013,0.3183098862108167,0.0142330589824979,0.4458255677409607,0.1898965380093733,0.0690774235867958,0.0272017451507892,0.2066745435472377,0.2808455963090391,0.1175969966156867,0.0253905978224052,0.022028235311687,0.0527345117399707,0.1011027968445132,0.1132639243419017,0.1602648306607439,0.0758485865488042,0.0391834104583376,0.0272679424477678,0.0271514066596524,0.0610073811776376,0.0344571108601458,0.0370207345302066,0.0585013092444299,0.0710849343418544,0.0547889547042049,0.2575302156478802,0.0389774603439167,0.0015351408559002,0.0005772170308786,5.433538886282982e-07,0.0001139582515949,-2.3410017844366906e-10,Sphaerechinus granularis Pictet_1891B.jpg,1891.0,Sphaerechinus,3.4,Toxopneustidae,Camarodonta,M,LM
0.458832681326057,2726.310869794489,2802.199314823983,2519028.5,1250.92052651618,38184.85804909621,0.0151585653155953,2519714.0,0.1473432659732574,0.3183098861656102,0.0187108785433148,0.4557309574180255,0.1529506200838689,0.079587192269636,0.0412614225061606,0.1646846958002219,0.2163294374069743,0.0816296662226094,0.0266798836339063,0.0131600385841856,0.0630400490600495,0.0173869765060011,0.0542897956758552,0.0856832829121346,0.0537596478289729,0.0718216334991776,0.0460730465825123,0.0616555243149836,0.0610626703536736,0.040542455374264,0.1111130192470791,0.0099182089274434,0.0234562438083386,0.0460992980489336,0.2237106754605679,0.0214212668397425,0.0020077265313442,0.0005774264145307,6.217230140155007e-07,8.451187149235355e-05,7.376578159135416e-10,Echinometra mathaei Fuller_2014A.jpg,2014.0,Echinometra,2.8,Echinometridae,Camarodonta,H,SEM
0.2588230296862892,3591.4318351713805,3504.422348975648,2407145.0,929.5452684908464,37430.80335867561,0.015549874793033,2408074.0,0.1469355590409521,0.3183098861685025,0.0240872452395345,0.4814510621116701,0.2026166015751188,0.1133883419686673,0.0246970489702598,0.2854468994233808,0.3579170165416165,0.1330042304996995,0.0129167228057847,0.0563192738107943,0.0553824104076866,0.2036112624215815,0.2656479910204899,0.2320489446107382,0.093988698014563,0.0567481842354763,0.0251725117694633,0.0134357507581945,0.0680098477066662,0.2094214285454911,0.1035831534527942,0.200183507790598,0.1355958912062153,0.0739799816437858,0.3598180495283325,0.0993829817055372,0.0082038256842722,0.004879843607526,3.087571811355105e-05,0.0015383739371478,-7.819912861846904e-10,Strongylocentrotus droebachiensis Marks_et_al_2008 E Bergen.jpg,2008.0,Strongylocentrotus,3.5,Strongylocentrotidae,Camarodonta,H,TEM
0.2588264965194517,8718.077167505355,8512.546270065144,14189387.0,2256.469369651636,105738.05721365313,0.0074519115740273,14189357.0,0.126286062441608,0.3183098861322917,0.0240523322337401,0.4815727202031858,0.2025413841292514,0.113396763970904,0.0247491426581273,0.2855386223359742,0.3578912969083245,0.1329196299634467,0.013031632689121,0.0562232876702269,0.0554167275120894,0.2034842694541109,0.2657362587827858,0.2319378435721671,0.0939229153767019,0.0568215583760451,0.0252299201544517,0.0135618854399716,0.0680176636464369,0.2093264192366412,0.1035365083413446,0.2001758057350638,0.135485131035175,0.0739366211803535,0.359546994221677,0.0991917009556857,0.0081802706815848,0.0048617370605758,3.0659921435042754e-05,0.0015311901802046,-7.088461541675067e-10,Austrocidaris canaliculata Flores_et_al_2019 5 µm A.JPG,2019.0,Austrocidaris,8.5,Cidaridae,Cidaroida,M,SEM
0.0829936191846519,22327.583314386025,20001.755547951285,29898105.5,1853.0469469077425,232348.6061338441,0.0077713487944526,29897138.0,0.083423171335911,0.3183098863317953,0.0246591817531613,0.4113417827970899,0.2677636134318815,0.111933791108019,0.0067590897792091,0.2774555824361827,0.4103806210462196,0.2266314223509379,0.0170346833166298,0.1253154800467391,0.0356719995724683,0.3192097798349405,0.3254003550453415,0.3779815084995693,0.1954867759938711,0.0123235681124444,0.0508524988852945,0.1042973698523334,0.0575456896176391,0.342737291270901,0.2875763694406985,0.3477089616035125,0.3359714612390185,0.1719777925124392,1.0719777546391358,1.1191406606370498,0.0856412557068725,0.0796807147551484,0.006582204099407,0.0842937664981739,-2.477444029678378e-07,Phyllacanthus parvispinus Raff_et_al_1990.jpg,1990.0,Phyllacanthus,20.0,Cidaridae,Cidaroida,M,LM
0.4944109015788813,4995.461379877159,5018.34325250874,9283166.5,2469.8105646275485,64502.71214988559,0.0069483523913834,9283153.0,0.1674460958831127,0.3183098862298322,0.0145517858145555,0.4035395259894735,0.1593331103174323,0.0606867280845188,0.043360056553795,0.0994741560122609,0.1796660910877579,0.0805915280687455,0.0470802224893105,0.0093978978891096,0.0691755467999003,0.0304891885039637,0.0172792368936153,0.0627658244313542,0.043498039798072,0.0423593389693685,0.0340631794231732,0.0621111097385827,0.061642187583888,0.0665908456282135,0.1175543533987059,0.0181489967594315,0.0080008574111256,0.0344926601581725,0.2097360187982477,0.0163771805970476,0.0010841278528414,0.0002146319443587,1.0353371123425841e-07,2.7467167869582855e-05,2.1157333381687588e-11,Brissopsis atlantica Eckelbarger_et_al_1989.jpg,1989.0,Brissopsis,5.0,Brissidae,Spatangoida,H,LM
0.3328894976043246,8568.465121280113,8803.29943827881,18335317.5,2852.352049463115,117107.4960241405,0.0063869903547697,18335252.0,0.1296177428212666,0.3183098862973445,0.0158914862412468,0.4936788621581162,0.1800647628965315,0.08801016994914,0.0252833690593351,0.296408467458608,0.2915730726522138,0.1220702374334731,0.0013229992179937,0.0349467597775277,0.0464399685045527,0.1440354724465503,0.1805341965564226,0.1868379330237641,0.0914249584088469,0.0472744455190906,0.0149208163399254,0.0050105922621109,0.054855693852242,0.0611066420024982,0.0152820281492328,0.1198593223030461,0.1207464749911873,0.0739495033211247,0.2791088082588756,0.0501166467572568,0.0026322333101002,0.0013763650002746,2.6197666947470187e-06,0.0003081230243999,-3.674716261450432e-10,Amphipneustes lorioli Galley_2003.JPG,2003.0,Amphipneustes,8.8,Schizasteridae,Spatangoida,L,LM
0.153377545791544,9474.320987201094,9000.96794794871,9981266.5,1453.1481010582222,103678.8181007618,0.0103873409352171,9982046.0,0.108020882234684,0.3183098862059993,0.0213802697423872,0.4672575677356811,0.2312785180000445,0.1029747189129593,0.0128370218604394,0.297455825190313,0.4138714416493433,0.1715225533763882,0.004103528304336,0.0940163221417716,0.0414846666425455,0.2929970914161264,0.334438220338377,0.333334034378845,0.1318405583654879,0.0488379588148508,0.0604480364590687,0.0479153661645803,0.059474416675932,0.3500274307043179,0.2198808140831758,0.332811788367221,0.2510266912096655,0.106582820794897,0.5804134399111526,0.3071065111327872,0.0195803428332342,0.0154953430719244,0.0002699056269683,0.0085870824310962,-1.9892557794336052e-08,Phormosoma placenta Eckelbarger_1989.jpg,1989.0,Phormosoma,9.0,Phormosomatidae,Echinothurioida,H,TEM
0.3394795772547785,4133.467561077199,4044.251228595968,4254836.0,1403.2278202308282,42012.52500461289,0.0098740644773647,4255397.0,0.1740474082726686,0.3183098861991411,0.0166459060703207,0.4461493642973274,0.1967065909675404,0.0910598464441306,0.0371229859500243,0.2153827236939756,0.3060282463477138,0.1171773826082594,0.0144137863590483,0.0226047291854462,0.0692251955126547,0.1222830998119396,0.1648182697913266,0.1616765682905896,0.0734730554984056,0.0588993941480643,0.0143344511245102,0.0508511067405699,0.0770400441070692,0.0939894397495101,0.0036165960923297,0.0857071772792156,0.0604607179220666,0.0535756795425939,0.2807982442856437,0.0497626157516249,0.0030572591733456,0.0011626634986906,2.192033459693943e-06,0.0002593612642461,3.835936624309586e-10,Strongylocentrotus droebachiensis Afzelius_1955.jpg,1955.0,Strongylocentrotus,4.0,Strongylocentrotidae,Camarodonta,M,TEM
0.3393760738443196,10849.838062899287,10602.640095749735,29310380.5,3682.175443633419,116491.60743540608,0.0039744147106997,29310194.0,0.1647483304537734,0.3183098862975399,0.0166012818652209,0.4463471406721368,0.1966170204068344,0.0910844233783957,0.037177193324714,0.2155375442047457,0.3060730331619327,0.1170954035710628,0.014269743163517,0.0225250740388825,0.0692464907138742,0.1221798078739024,0.1650353473376442,0.1616361681515275,0.0734376628632777,0.059047400380657,0.0142051985704612,0.0509602997460838,0.0770262630405235,0.0940186550265237,0.0036440507808731,0.085806945965019,0.0604534911312743,0.0535804970282062,0.2806775584608276,0.0496962565910988,0.003052802767473,0.0011598652388662,2.1825322334748664e-06,0.0002585644870192,3.676533867692071e-10,Araeosoma owstoni Amemiya_1974B.JPG,1974.0,Araeosoma,10.5,Echinothuriidae,Echinothurioida,L,LM
0.2751666951293653,5340.666740345918,5025.411127460121,5216854.0,1469.573616728307,62848.50594044264,0.0120472042998409,5217320.0,0.1288292016234487,0.3183098861740477,0.0251209634865057,0.4398713899606467,0.2161934525792688,0.1217240903073746,0.0386269852377667,0.2009776600853922,0.3737935309895115,0.1294747546040538,0.0130988866090448,0.045825249423045,0.0779798699410491,0.1456557785714621,0.270899985943513,0.2009763916071079,0.087046367257596,0.116280879226644,0.0342386089588643,0.0644291276236708,0.0850227903169841,0.2405178224431411,0.0915601488492477,0.1663660809721624,0.085809772198367,0.0707558054302974,0.3708776060724191,0.1020161139757909,0.0102258710294539,0.0047552711189402,3.315988910168828e-05,0.0015188306898076,-7.3242894894025975e-09,Hapalosoma gemmiferum Amemiya_et_al_1980B.jpg,1980.0,Hapalosoma,5.0,Echinothuriidae,Echinothurioida,H,TEM
0.4261597829604626,4941.083364581685,5001.345418984775,7873638.0,2105.691014239683,68935.4890554488,0.0087552271333084,7873774.0,0.1442945050641774,0.3183098862274891,0.0144338129447895,0.4406247052388393,0.1718794051537058,0.064130084742202,0.029855743072693,0.1731911267562479,0.2327634664180516,0.1017666743260079,0.0418111464008415,0.0166801251740711,0.055577596007465,0.0246355615457228,0.057476608389703,0.1125371320387541,0.0669215557917522,0.0488117592298652,0.0258888652364596,0.0387008132299139,0.0586503989535501,0.0345120004795198,0.0910558075419288,0.0098839841978302,0.0420602317550523,0.0513451685541195,0.2298148977615893,0.02551992541585,0.0011567373681454,0.0003607808927237,2.3306796781022338e-07,5.763450970239063e-05,1.4722326459399688e-10,Phrissocystis multispina Eckelbarger_et_al_1989B.jpg,1989.0,Phrissocystis,5.0,Macropneustidae,Spatangoida,H,LM
0.3548604207144355,4147.550744240163,4307.913764225092,4633145.0,1471.8016020355344,53455.56302027391,0.0115376408509282,4633298.0,0.1427414059233297,0.3183098861555191,0.0123799400758815,0.4894315049708648,0.1767663535138859,0.0497741212027208,0.0134538112096433,0.2699526325821437,0.2893241660933418,0.1140170580145904,0.0350370851664936,0.038673711443812,0.0365943842902163,0.1345316482003279,0.1442553834796176,0.1894237534665747,0.0769965300831511,0.0358139724637931,0.0044327350035929,0.0020321985431882,0.0488532110146222,0.041875336663075,0.0214482432677082,0.1129342598288798,0.1072738831498464,0.0575638132206735,0.2623645130307324,0.0416982639397289,0.0010614411642846,0.0004938468180992,3.5754958547037434e-07,0.0001008441536893,2.0887371418294842e-10,Paracentrotus lividus Field_1895B.jpg,1895.0,Paracentrotus,4.3,Parechinidae,Camarodonta,M,LM
0.3302301933990432,5194.365501034243,5207.109850963392,6217365.0,1715.336323991856,63406.74317156015,0.0101983305100408,6217644.0,0.139403175701485,0.3183098862137721,0.0267426028741204,0.5027057130528019,0.1734471291594017,0.1167582742105574,0.0347640267047629,0.2776763025317861,0.3184726829711457,0.0962054188700451,0.0096456702021001,0.0233479237360416,0.0652178830648625,0.1193782346634705,0.2410530175646544,0.1478157701423825,0.0664371818965235,0.1015464917420707,0.0117996882343417,0.0664282883207756,0.0685293990665957,0.1302744424996251,0.0379162247129606,0.1198657294774888,0.0614189617069928,0.0580128323542426,0.3022571241366284,0.0591846471609735,0.0077843806143298,0.0036982485695646,1.98429472394274e-05,0.0008997053046831,9.53866426401051e-10,Scaphechinus mirabilis Drozdov_et_al_2012.jpg,2012.0,Scaphechinus,5.2,Scutellidae,Echinolampadacea,H,TEM
0.4049732408382642,3501.5348776555475,3503.9818778070185,3646895.5,1418.027927312382,48367.59036548647,0.013262675161788,3647375.0,0.1399626445625377,0.3183098861790822,0.0184817079139723,0.4449975997298476,0.175705854469017,0.0941679049685196,0.0444206451957099,0.1778835891078697,0.2581528375229915,0.0988551355590429,0.0149571542478363,0.0083952003181093,0.0655753336104941,0.0401615721562411,0.1043137869100123,0.1076991328142912,0.0680808193196921,0.0773444827596948,0.0483108466824803,0.0595995204759617,0.0625865121429679,0.0250701984349462,0.0605960283321756,0.0100862868567779,0.0462719759970786,0.0545405531942378,0.2457482914922789,0.0314060099571039,0.0026510897406069,0.0008624604417134,1.304130186642458e-06,0.0001528428672837,5.848372349005841e-10,Salmacis bicolor Au_et_al_1999B.jpg,1999.0,Salmacis,3.5,Temnopleuridae,Camarodonta,H,TEM
0.2445854498412976,3698.9221203569177,3701.1685992399753,2383841.5,904.702530735423,37938.50776067093,0.0159148616888626,2384469.0,0.1442657956556208,0.3183098861738457,0.0255312584170183,0.5180215783371477,0.1896601327220872,0.1372313898290057,0.0272151760912629,0.3521564724913264,0.3543296045145868,0.1277831890213406,0.0579874962114752,0.0598251185886544,0.0532153719385268,0.2208312447645006,0.3179733812763959,0.2277278358615917,0.0980063016131744,0.0433862916033321,0.0433629034169379,0.0011090217753008,0.0634668965335519,0.2090965354748367,0.1610388584565651,0.2273992467309178,0.1519321810847748,0.0825402257253174,0.3838501545528534,0.116430795373957,0.0136269534827767,0.0092967610346104,0.0001046397970303,0.0031722367807617,-9.149420946523533e-10,Heliocidaris crassispina Kazama_et_al_2006B.jpg,2006.0,Heliocidaris,3.7,Echinometridae,Camarodonta,H,LM
0.2000932542422591,5220.610653368648,5013.597610498872,3970571.5,1044.6089747643398,58832.394405989,0.0148171099314013,3970426.0,0.1200645834583654,0.3183098861623126,0.024743322141947,0.4815677325362337,0.2161654975229329,0.111048899891167,0.0150907587568056,0.3074321360502935,0.3893518404978509,0.1532070069515226,0.0039778561639196,0.0839632762271236,0.0442741540688488,0.252012373113428,0.3225146033533799,0.2832559233293503,0.116129906891232,0.0551867251603973,0.0499543567202707,0.028267598112848,0.0598770797123264,0.281211232688451,0.1878194962347694,0.2750453723314334,0.1976155063671059,0.094488580799634,0.4543835216711999,0.1768787111128703,0.0129291863907899,0.0093749156125712,0.0001032135341153,0.0039428036473103,-1.357182939585867e-09,Hapalosoma gemmiferum Amemiya_et_al_1980.jpg,1980.0,Hapalosoma,5.0,Echinothuriidae,Echinothurioida,H,SEM
0.1999876107525556,5533.668448332464,5314.550686558554,4458753.0,1106.6651316788111,61837.615977586305,0.013868813988482,4458550.0,0.1210483576375775,0.3183098861967413,0.0247340233796537,0.4816071723557173,0.2161656754877041,0.1110706355943778,0.0150989622121362,0.307515407920794,0.3893938322290623,0.1532168345156292,0.0040356864489843,0.0839834869106041,0.0442778430725386,0.2520914549406795,0.3226343047087037,0.2833185138812233,0.1161459069706189,0.0551708564155278,0.0500282401188711,0.0282981143332016,0.0598802497857244,0.28133771042954,0.1879511626181021,0.27520477833652,0.197689458458075,0.0945075189995779,0.4545501248103222,0.1770308212450574,0.0129418932907284,0.0093865588897917,0.0001034566760926,0.003949397539059,-1.2721556279755988e-09,Astriclypeus manni Baba_et_al_1990.JPG,1990.0,Astriclypeus,5.3,Astriclypeidae,Echinolampadacea,M,LM
0.3821701154250889,3095.4112494864844,3201.657227124728,2709075.5,1182.9736745043683,37246.037272263835,0.0137486154491684,2709408.0,0.1566518084161509,0.3183098861939382,0.0164413542374158,0.4882645159791587,0.1678015525554272,0.0883969449215397,0.0332745421770194,0.2532919557601308,0.2706656366402155,0.1021959351574335,0.0033001265183491,0.0146935010714037,0.0568930327808017,0.0854673171757895,0.1365714813356542,0.1513569719764648,0.0697089329430605,0.0689874878563457,0.017210978694481,0.0416394514418523,0.0617625682349709,0.0235628375483464,0.0497426922343463,0.0878171757787205,0.072532943983602,0.0560190572401823,0.254626343954358,0.0362493165589288,0.0026352476256606,0.001090019916206,1.8474059958598311e-06,0.0002075315811066,-5.064507600770063e-10,Sphaerechinus granularis Retzius_1910.jpg,1910.0,Sphaerechinus,3.2,Toxopneustidae,Camarodonta,M,LM
0.3752961759472873,3552.919069256257,3505.0587726884123,3655251.0,1333.3969401420688,43465.53250622059,0.0118912579481465,3655512.0,0.1559259970135378,0.3183098861611494,0.0079432390133984,0.4174103913328685,0.2003194822547815,0.0562541201021586,0.0254576889338258,0.1830223239648183,0.2628298717966518,0.1319926170774102,0.0225543320233258,0.0147045637371188,0.0407811613024246,0.0828156712208692,0.0882478979169544,0.1466792498025045,0.0923397229794364,0.025033863878219,0.0379848189813258,0.011400412606124,0.0432334978688369,0.0050117252612333,0.0237306680364655,0.0033111132795952,0.0794048745574565,0.0667945055201415,0.2477003906918615,0.0351092959247059,0.000663339460194,0.0002352300957033,9.291958062777672e-08,4.407616962901426e-05,1.1582421291093332e-11,Colobocentrotus atratus Gibbons_Fronk_1972.jpg,1972.0,Colobocentrotus,3.5,Echinometridae,Camarodonta,M,LM
0.1089683250542997,10599.123897585856,10000.793768496578,8089796.0,1154.9687781629318,109352.96319499746,0.013517394405866,8090582.0,0.0922025986110253,0.3183098861646766,0.0383451437618789,0.5141948297059178,0.2138671561332001,0.1959376561879912,0.0190924732201861,0.3785688557398426,0.4175838963653554,0.1567487191153194,0.1212302587178579,0.1348343594759893,0.0534794178325928,0.3031012169207187,0.4334111464259297,0.3148543800601482,0.1256500380910023,0.013565103559406,0.1837725112946935,0.0586446782855132,0.0713685005713412,0.3788622895743392,0.3098060671581206,0.4043644381208099,0.2343677319103497,0.1085150408694412,0.8889426853434276,0.7541936241326719,0.2215339302202212,0.2032896707902454,0.0431412868011877,0.1765455234385903,9.414092380388116e-07,Loxechinus albus Arrau_1958B.jpg,1958.0,Loxechinus,10.0,Parechinidae,Camarodonta,M,LM
0.3932749374579969,3261.2711019542767,3259.290873794482,2807014.0,1282.5761886546409,45763.873411247805,0.0163034004858001,2807666.0,0.1297790066688399,0.3183098861625139,0.0351214502543231,0.4960469434685138,0.1533267847733833,0.1431622112938123,0.0503840273305178,0.2621585176412238,0.2484443502671176,0.0807548213506686,0.0129698243804373,0.0108233800467169,0.0773892379550337,0.0428893991399141,0.1787716639642843,0.0723873246778426,0.0621841270769922,0.107244276448914,0.0562506843520864,0.0822636895565283,0.0760569950600067,0.0354869254409618,0.0132708836339592,0.0363874900051953,0.0247376224989774,0.0574384441835634,0.2747228407453739,0.0405267048105588,0.0086751299774018,0.003544172255772,1.9652101740171857e-05,0.0007134856185014,-4.6651899455010936e-08,Diadema setosum Au_et_al_1999 B.jpg,1999.0,Diadema,3.2,Diadematidae,Diadematoida,H,TEM
0.3710086035384676,4150.582455393001,4008.967946990846,4753118.5,1539.901800646621,50268.84642496955,0.0105759716331434,4753575.0,0.1537429938327493,0.3183098862111945,0.0184961057836292,0.4164398744293928,0.1979730356224366,0.0747637956508489,0.0326100936257767,0.1759587573334203,0.2714490684063758,0.1158784903654288,0.0459591277856194,0.0239783492446896,0.0663203156505693,0.0987991879127737,0.0957671744435826,0.1330251384387817,0.070128301494391,0.0441937529612818,0.0266608652934311,0.0483299138837928,0.0705615903237353,0.0394856731073027,0.0393399368089957,0.0332302524271993,0.036866446271835,0.0506833774547351,0.2590538396800742,0.0388401527835047,0.0019537113377492,0.0006364984496104,7.097838984805628e-07,0.0001254402158798,4.3213457239699144e-10,Arbacia punctulata Anderson_1968A.jpg,1968.0,Arbacia,4.0,Arbaciidae,Arbacioida,H,TEM
